age,gender,location,tenure_months,monthly_charges,total_charges,contract_type,internet_service,phone_service,online_security,tech_support,payment_method,churn,satisfaction_score,support_tickets,last_contact_day,last_contact_month,last_contact_year,last_contact_week,last_contact_week_of_year,valid_email,email_domain
31.0,male,,6.1219886009371765,39.771050564512414,243.47791820324105,,no internet,no,no,no,electronic check,yes,6.0,0.0,4.0,9.0,2024.0,2.0,36,0,invalid
44.0,female,mumbai,2.2052437820576425,78.13454273144283,172.3057145224315,monthly,fiber optic,,yes,yes,mailed check,no,7.0,1.0,29.0,2.0,2024.0,3.0,9,0,invalid
,other,other,0.3917699090083957,83.66113031906349,32.775913412639035,monthly,fiber optic,no,yes,no,bank transfer (automatic),yes,4.0,3.0,,,,,,0,invalid
29.0,female,other,47.683980512649086,48.79103040642752,2326.550543092159,2 year,no internet,,no,,mailed check,yes,6.0,0.0,30.0,11.0,2023.0,3.0,48,0,invalid
48.0,other,other,29.664295059867342,41.61219598773485,1234.3964598691946,monthly,fiber optic,yes,no,no,mailed check,yes,6.0,1.0,13.0,3.0,2024.0,2.0,11,1,outlook.com
46.0,male,other,4.100014121430339,73.99543023741853,303.38230889472953,monthly,dsl,no,,no,electronic check,yes,7.0,2.0,1.0,5.0,2024.0,2.0,18,1,yahoo.com
46.0,other,other,9.987700915030723,66.83950410753175,667.5729763349947,monthly,no internet,yes,no,no,credit card (automatic),yes,6.0,1.0,8.0,10.0,2023.0,6.0,40,0,invalid
43.0,male,other,25.93515242805707,45.19127492193792,1172.0426035186927,monthly,dsl,yes,no,no,bank transfer (automatic),yes,3.0,3.0,25.0,11.0,2023.0,5.0,47,1,company.in
60.0,male,other,34.57736903731748,65.44489143185126,2262.912162646298,monthly,fiber optic,,no,no,,no,6.0,3.0,8.0,10.0,2023.0,6.0,40,1,gmail.com
47.0,other,other,28.972414255498983,77.50165456203575,2245.4100414578825,monthly,fiber optic,yes,yes,no,mailed check,yes,5.0,1.0,,,,,,1,company.in
21.0,other,mumbai,27.15034406426024,93.70774737217188,2544.197582641245,1 year,fiber optic,no,yes,yes,credit card (automatic),no,1.0,3.0,23.0,9.0,2023.0,5.0,38,0,invalid
41.0,female,kolkata,2.0980469347408714,71.89835027302772,150.8461134032513,,fiber optic,yes,no,no,electronic check,yes,1.0,8.0,,,,,,0,invalid
36.0,other,other,17.57339074613567,96.62854993540137,1698.0912652472907,monthly,fiber optic,no,no,yes,bank transfer (automatic),yes,3.0,3.0,,,,,,1,outlook.com
53.0,other,other,8.4498942500026,123.27468933097862,1041.658088548693,1 year,fiber optic,yes,no,yes,bank transfer (automatic),no,7.0,1.0,2.0,9.0,2024.0,0.0,36,1,hotmail.com
56.0,male,other,22.177306840894737,48.74671523270925,1081.0708612015105,1 year,no internet,yes,no,no,bank transfer (automatic),no,6.0,0.0,30.0,9.0,2023.0,5.0,39,0,invalid
64.0,female,other,0.4320047732519299,111.99759266923404,48.38349462583445,monthly,fiber optic,yes,yes,yes,bank transfer (automatic),yes,2.0,7.0,,,,,,0,invalid
52.0,,other,24.99617727217064,71.81785271447157,1795.1717777575727,monthly,fiber optic,,no,no internet service,electronic check,no,6.0,2.0,15.0,8.0,2023.0,1.0,33,0,invalid
41.0,male,other,40.37012371749137,62.48849793321021,2522.6683924839,monthly,dsl,yes,no,no,electronic check,yes,9.0,1.0,14.0,1.0,2024.0,6.0,2,1,company.in
33.0,,mumbai,22.322493614637185,24.3744809615386,544.099195624041,1 year,fiber optic,yes,yes,yes,electronic check,no,7.0,3.0,14.0,10.0,2023.0,5.0,41,0,invalid
22.0,male,other,70.71842526266099,79.95615984029034,5654.3737139549485,monthly,fiber optic,yes,no,yes,credit card (automatic),no,5.0,2.0,28.0,11.0,2023.0,1.0,48,1,hotmail.com
32.0,female,other,33.110548849468344,48.62623693384831,1610.0413933640064,monthly,fiber optic,no,no,no,mailed check,no,5.0,1.0,24.0,2.0,2024.0,5.0,8,1,yahoo.com
26.0,female,,33.25488634211389,90.56015854009432,3011.5677793746513,monthly,no internet,yes,yes,no internet service,electronic check,no,4.0,3.0,,,,,,0,invalid
46.0,male,bangalore,6.431029137735418,64.96130491124855,417.7680447095543,monthly,dsl,no,no,yes,electronic check,yes,5.0,1.0,14.0,6.0,2023.0,2.0,24,0,invalid
18.0,female,other,16.43068307284877,71.76470602571642,1179.143140524707,monthly,,,no,no,electronic check,yes,2.0,4.0,27.0,8.0,2023.0,6.0,34,1,gmail.com
46.0,female,bangalore,25.154448451732787,53.10635973222783,1335.8611883435028,2 year,fiber optic,no,,no,credit card (automatic),no,6.0,1.0,11.0,2.0,2023.0,5.0,6,1,company.in
42.0,female,,21.40263901378808,24.291303047986776,519.897990310591,monthly,no internet,no,no,no internet service,mailed check,no,5.0,6.0,15.0,3.0,2024.0,4.0,11,0,invalid
40.0,female,bangalore,29.16829889078169,33.818311372601386,986.4226140975587,monthly,dsl,,no,yes,credit card (automatic),no,7.0,2.0,31.0,5.0,2023.0,2.0,22,1,company.in
34.0,female,mumbai,1.9399301877987565,63.52590028343492,123.23581166692898,monthly,fiber optic,no,yes,no,mailed check,yes,5.0,6.0,,,,,,0,invalid
47.0,,,9.396797309846534,25.0990460963232,235.85064883764397,monthly,no internet,yes,no,no,electronic check,yes,6.0,1.0,9.0,2.0,2023.0,3.0,6,0,invalid
21.0,other,hyderabad,7.730059946583493,29.584061101253887,228.6865657760814,2 year,dsl,yes,no,yes,electronic check,no,9.0,2.0,20.0,5.0,2023.0,5.0,20,1,gmail.com
27.0,other,other,1.1028745784340568,40.26857028041215,44.41118247215174,1 year,dsl,yes,no,no,credit card (automatic),no,6.0,2.0,23.0,11.0,2023.0,3.0,47,1,company.in
25.0,female,other,28.89444180969829,67.95128582595652,1963.4144741922767,1 year,dsl,yes,no,no,credit card (automatic),no,7.0,2.0,1.0,12.0,2024.0,6.0,48,0,invalid
41.0,female,,1.4800689000361618,83.06580129543721,122.94310915396014,2 year,fiber optic,yes,yes,no,credit card (automatic),yes,5.0,7.0,8.0,7.0,2023.0,5.0,27,0,invalid
48.0,female,other,3.747922928338621,65.40678924150816,245.1396050672603,monthly,fiber optic,no,no,no,electronic check,yes,1.0,9.0,28.0,9.0,2023.0,3.0,39,1,gmail.com
46.0,female,delhi,53.21008615771376,84.29532049397304,4485.3612661764,monthly,dsl,yes,no,no,electronic check,no,6.0,1.0,24.0,6.0,2023.0,5.0,25,1,gmail.com
35.0,female,other,33.9279750084484,82.57301622209837,2801.535230755558,monthly,no internet,no,no,yes,credit card (automatic),no,5.0,0.0,12.0,5.0,2023.0,4.0,19,1,hotmail.com
45.0,,mumbai,0.0,57.78677783565392,0.0,monthly,dsl,yes,no,yes,credit card (automatic),yes,,1.0,16.0,7.0,2023.0,6.0,28,1,gmail.com
51.0,male,delhi,59.22476732944944,26.322762059073625,1558.959458417095,1 year,no internet,,no,no,credit card (automatic),no,6.0,2.0,19.0,6.0,2023.0,0.0,25,1,yahoo.com
59.0,female,chennai,4.207529538722345,18.46778725968461,77.70376040996318,monthly,no internet,no,no,no internet service,mailed check,yes,2.0,5.0,,,,,,0,invalid
38.0,female,mumbai,5.808002202121052,18.328874725777663,106.45414476971754,,dsl,yes,yes,yes,electronic check,no,8.0,1.0,1.0,10.0,2024.0,1.0,40,1,company.in
45.0,,mumbai,18.33067275737524,56.81350877036709,1041.4298374678674,1 year,dsl,yes,no,no,credit card (automatic),no,6.0,2.0,,,,,,1,company.in
31.0,other,,1.5894254659112743,122.91754984909132,195.36828393756426,monthly,fiber optic,no,no,no,mailed check,yes,6.0,1.0,,,,,,0,invalid
35.0,female,delhi,30.892831996692745,119.12155742820164,3680.00226081382,monthly,fiber optic,yes,yes,yes,mailed check,no,8.0,3.0,15.0,12.0,2023.0,4.0,50,0,invalid
35.0,other,delhi,68.9540592767209,57.90987481917868,3993.120940989134,1 year,no internet,no,no,no internet service,credit card (automatic),no,8.0,2.0,1.0,1.0,2024.0,0.0,1,0,invalid
35.0,female,other,11.396792606426205,47.88417400884271,545.7260003088045,monthly,dsl,,no,no,mailed check,no,8.0,4.0,4.0,10.0,2024.0,4.0,40,1,company.in
43.0,male,other,48.27953708716609,119.4261087529822,5765.837246715535,monthly,dsl,,no,no internet service,electronic check,yes,5.0,3.0,15.0,5.0,2023.0,0.0,20,0,invalid
31.0,female,bangalore,53.01567428733693,99.02124852053336,5249.67825909004,monthly,,yes,no,no internet service,credit card (automatic),no,9.0,1.0,1.0,10.0,2024.0,1.0,40,1,hotmail.com
31.0,,delhi,8.815708760945727,83.3755012733076,735.0141370233395,2 year,,yes,,no internet service,electronic check,no,3.0,3.0,2.0,8.0,2024.0,4.0,31,1,company.in
48.0,other,other,16.74769654229072,46.67738946889868,781.7387542114317,monthly,dsl,no,yes,no internet service,electronic check,yes,8.0,2.0,6.0,11.0,2023.0,0.0,45,0,invalid
39.0,female,other,8.861968292079233,112.84407455862942,1000.0206106875987,monthly,no internet,,no,no,electronic check,yes,8.0,3.0,5.0,2.0,2023.0,6.0,5,0,invalid
33.0,male,delhi,56.03574463400447,119.49200574207694,6695.82351956802,monthly,fiber optic,yes,yes,no,electronic check,yes,10.0,1.0,20.0,4.0,2024.0,5.0,16,1,gmail.com
56.0,male,other,67.03098819055127,35.79492290863289,2399.3690547702645,,fiber optic,yes,no,no,mailed check,yes,5.0,0.0,6.0,10.0,2023.0,4.0,40,0,invalid
18.0,male,delhi,0.0455302199368015,49.72090436883782,2.2638037113698606,monthly,dsl,yes,yes,yes,electronic check,yes,5.0,7.0,28.0,11.0,2023.0,1.0,48,1,yahoo.com
29.0,,other,14.589646067557856,87.38080833817237,1274.8550667510433,monthly,fiber optic,yes,no,no,electronic check,yes,4.0,0.0,8.0,5.0,2023.0,0.0,19,1,hotmail.com
34.0,male,other,2.9446755353412395,113.75481866395238,334.97103154691956,1 year,dsl,yes,yes,yes,bank transfer (automatic),yes,4.0,5.0,15.0,9.0,2023.0,4.0,37,1,gmail.com
38.0,male,hyderabad,2.6509729326247298,106.29141539785503,281.77566519008514,1 year,no internet,,no,yes,bank transfer (automatic),no,6.0,1.0,3.0,1.0,2024.0,2.0,1,1,company.in
35.0,other,mumbai,19.75864613923589,92.1468420934131,1820.6968457717958,1 year,fiber optic,no,no,no,electronic check,no,8.0,1.0,,,,,,1,hotmail.com
27.0,male,other,11.005195944835894,98.10683534892549,1079.6849465426774,2 year,fiber optic,yes,yes,yes,bank transfer (automatic),yes,7.0,1.0,,,,,,0,invalid
25.0,,delhi,62.92608982526356,62.7574808922448,3949.082879832658,monthly,fiber optic,no,no,no,credit card (automatic),no,10.0,3.0,,,,,,0,invalid
46.0,male,delhi,27.02140345577825,75.37414619894574,2036.7152145765274,monthly,dsl,yes,yes,yes,electronic check,no,7.0,2.0,26.0,5.0,2024.0,6.0,21,0,invalid
22.0,female,other,0.6410386268013306,79.90485443724842,51.222098163213936,monthly,dsl,yes,yes,no,electronic check,yes,8.0,3.0,19.0,9.0,2023.0,1.0,38,1,company.in
39.0,female,other,2.3647473064544786,52.35408156303192,123.8041733580778,2 year,no internet,yes,no,no,mailed check,yes,5.0,1.0,9.0,5.0,2023.0,1.0,19,1,hotmail.com
22.0,,other,4.383082118785522,41.68540889450938,182.710570339787,2 year,dsl,yes,yes,yes,credit card (automatic),no,2.0,7.0,30.0,5.0,2024.0,3.0,22,0,invalid
56.0,male,other,0.4932956837012383,69.59582764134377,34.33132137909021,monthly,dsl,yes,no,no,credit card (automatic),yes,5.0,5.0,,,,,,0,invalid
28.0,female,other,38.8372427892712,102.21484151683558,3969.742616656221,monthly,,no,no,no internet service,credit card (automatic),no,7.0,2.0,2.0,12.0,2024.0,0.0,49,1,yahoo.com
59.0,other,other,12.34150490335074,49.01749242524589,604.9496231161299,monthly,no internet,no,no,no,credit card (automatic),no,7.0,2.0,8.0,1.0,2023.0,6.0,1,1,hotmail.com
38.0,female,other,0.271174854676425,75.91654843688478,20.58665898990801,1 year,dsl,no,no,no,bank transfer (automatic),no,8.0,2.0,25.0,7.0,2023.0,1.0,30,0,invalid
34.0,female,delhi,2.4436064433863285,122.471142985243,299.27127412762815,monthly,fiber optic,no,no,no internet service,mailed check,yes,3.0,4.0,21.0,2.0,2024.0,2.0,8,1,gmail.com
31.0,,other,12.13365265496787,88.40260969843361,1072.6465598734874,monthly,fiber optic,yes,no,no internet service,electronic check,yes,7.0,2.0,3.0,5.0,2024.0,4.0,18,0,invalid
50.0,,other,1.938895230600959,87.5049905401006,169.66300881198308,monthly,fiber optic,,no,no internet service,credit card (automatic),yes,5.0,1.0,31.0,1.0,2024.0,2.0,5,0,invalid
40.0,other,,0.3609008173364613,73.63719407238852,26.57572352708864,monthly,dsl,no,no,yes,mailed check,yes,2.0,5.0,13.0,1.0,2024.0,5.0,2,0,invalid
38.0,male,other,7.27795097122819,27.39257452268138,199.36181435178952,monthly,fiber optic,yes,no,no,credit card (automatic),yes,3.0,4.0,,,,,,1,hotmail.com
53.0,male,,12.07932741250488,72.51834608568491,875.9728457823296,monthly,dsl,no,yes,yes,mailed check,no,6.0,1.0,,,,,,0,invalid
37.0,other,chennai,26.84513086439696,62.01582114279941,1664.8228342414861,1 year,fiber optic,yes,yes,no,credit card (automatic),no,10.0,1.0,,,,,,1,company.in
43.0,male,other,30.795829496254463,25.781014565690715,793.9477288054641,monthly,fiber optic,yes,no,no internet service,electronic check,yes,9.0,0.0,11.0,8.0,2023.0,4.0,32,1,gmail.com
57.0,,other,65.17391259116403,28.14021153445441,1834.0076868433973,2 year,dsl,,no,no,credit card (automatic),no,5.0,1.0,15.0,12.0,2023.0,4.0,50,0,invalid
21.0,other,other,17.10597215636421,25.707962724481675,439.75969456183253,monthly,,no,no,no internet service,electronic check,no,5.0,5.0,,,,,,0,invalid
30.0,,other,3.6808932826003744,50.99771846551104,187.71715932764468,1 year,fiber optic,yes,yes,no,cash,no,6.0,0.0,,,,,,0,invalid
39.0,female,other,37.82265310312169,124.34445403505562,4703.037150264969,1 year,fiber optic,no,no,yes,cash,no,8.0,0.0,20.0,11.0,2023.0,0.0,47,1,gmail.com
31.0,female,other,61.16238055714987,45.94700869118208,2810.228431032751,monthly,dsl,no,no,no,bank transfer (automatic),no,6.0,6.0,22.0,10.0,2023.0,6.0,42,0,invalid
45.0,male,other,2.4843528416834366,82.60403150053753,205.21756039286853,monthly,fiber optic,yes,yes,yes,credit card (automatic),yes,3.0,3.0,30.0,3.0,2024.0,5.0,13,0,invalid
27.0,female,other,21.196204516470303,48.06904159270347,1018.8812365096602,monthly,dsl,,,no,mailed check,yes,8.0,4.0,15.0,3.0,2024.0,4.0,11,0,invalid
34.0,female,chennai,40.46801498981484,116.64473709578186,4720.380969275112,2 year,dsl,,no,no,bank transfer (automatic),yes,8.0,1.0,29.0,5.0,2023.0,0.0,22,1,company.in
47.0,male,other,43.49236058735953,80.54598459581774,3503.135005905211,monthly,,no,no,no,mailed check,no,4.0,2.0,,,,,,1,hotmail.com
35.0,male,pune,21.14849244413428,25.97632649807104,549.3601446708204,1 year,no internet,no,no,no,credit card (automatic),yes,7.0,1.0,20.0,8.0,2023.0,6.0,33,0,invalid
40.0,female,other,6.878170354314393,79.79568296346895,548.8483009616021,monthly,fiber optic,yes,no,yes,mailed check,yes,6.0,1.0,6.0,5.0,2023.0,5.0,18,1,hotmail.com
54.0,male,other,23.72038581793661,62.27254126682504,1477.1287047124688,monthly,fiber optic,no,yes,no,electronic check,yes,6.0,0.0,4.0,11.0,2024.0,0.0,45,1,yahoo.com
23.0,male,other,3.251717899969628,54.43809076936297,177.01731419490895,1 year,fiber optic,no,yes,no,bank transfer (automatic),no,7.0,3.0,11.0,9.0,2023.0,0.0,37,1,yahoo.com
39.0,unknown,other,,73.93306119172384,,monthly,fiber optic,yes,yes,,electronic check,yes,4.0,,31.0,7.0,2023.0,0.0,31,1,gmail.com
31.0,,other,41.57636082329875,53.52144184121329,2225.226777773483,2 year,fiber optic,yes,yes,yes,mailed check,no,8.0,1.0,29.0,9.0,2023.0,4.0,39,1,hotmail.com
19.0,female,other,22.203588324585137,59.42357447237337,1319.4165843599046,2 year,no internet,no,no,no internet service,electronic check,no,9.0,1.0,25.0,4.0,2024.0,3.0,17,1,gmail.com
28.0,male,chennai,27.4375440638632,115.98014745156551,3182.2104062356802,1 year,no internet,,no,no,electronic check,yes,5.0,1.0,13.0,9.0,2023.0,2.0,37,0,invalid
42.0,other,hyderabad,19.79153807740036,116.6323741921784,2308.334074882106,monthly,no internet,no,no,no,electronic check,yes,5.0,6.0,4.0,5.0,2024.0,5.0,18,0,invalid
39.0,female,mumbai,0.4294566203013232,104.28631933421912,44.78645024493828,monthly,fiber optic,yes,no,no,bank transfer (automatic),yes,2.0,7.0,,,,,,1,company.in
56.0,other,mumbai,1.0320398450913326,67.57155588131216,69.73653806432974,monthly,no internet,no,,no,electronic check,yes,7.0,2.0,22.0,9.0,2023.0,4.0,38,0,invalid
47.0,female,bangalore,15.024879996170446,98.940233405488,1486.5651337105517,1 year,,yes,no,no,credit card (automatic),yes,5.0,2.0,,,,,,1,yahoo.com
27.0,other,other,3.420384503394632,47.11993625534775,161.16829976873433,1 year,fiber optic,no,no,no,credit card (automatic),no,8.0,2.0,6.0,6.0,2023.0,1.0,23,1,outlook.com
51.0,female,other,38.98957732724031,85.64091395128438,3339.1030368791357,monthly,fiber optic,yes,no,no,electronic check,yes,5.0,7.0,,,,,,1,gmail.com
59.0,male,mumbai,69.17625311233951,74.85837181301336,5178.421676114634,2 year,fiber optic,,yes,no,credit card (automatic),no,5.0,3.0,22.0,12.0,2023.0,4.0,51,0,invalid
43.0,other,mumbai,68.03876463899638,35.51564057793426,2416.440310285259,1 year,no internet,no,no,yes,mailed check,no,5.0,1.0,21.0,5.0,2023.0,6.0,20,0,invalid
35.0,male,chennai,3.3526156101345173,92.7279120966269,310.88104559033263,monthly,fiber optic,no,yes,yes,credit card (automatic),no,7.0,1.0,15.0,12.0,2023.0,4.0,50,1,outlook.com
22.0,male,other,2.537207567411218,108.4024612421976,275.039544989705,monthly,dsl,no,no,no internet service,mailed check,yes,5.0,5.0,26.0,8.0,2023.0,5.0,34,0,invalid
42.0,,other,53.12773619537637,113.1837281340187,6013.195249913344,monthly,fiber optic,no,yes,yes,mailed check,yes,4.0,3.0,,,,,,0,invalid
34.0,male,delhi,1.8974973993311035,20.688659266827653,39.2566771544528,monthly,dsl,yes,no,no internet service,credit card (automatic),yes,6.0,2.0,,,,,,0,invalid
18.0,female,other,22.85713657278272,78.34569656827436,1790.7582863508417,1 year,fiber optic,no,yes,no,credit card (automatic),no,6.0,1.0,10.0,6.0,2023.0,5.0,23,0,invalid
42.0,female,,16.287639162099964,88.74721862286532,1445.4826735692284,2 year,fiber optic,yes,yes,yes,mailed check,no,5.0,2.0,17.0,9.0,2023.0,6.0,37,1,gmail.com
63.0,female,other,10.98946338020309,74.2868737834574,816.3728790730739,monthly,dsl,no,yes,no internet service,upi,yes,7.0,2.0,22.0,5.0,2024.0,2.0,21,1,company.in
63.0,,other,4.558259628120103,48.69409026509394,221.96030578341384,1 year,no internet,yes,no,no,electronic check,yes,8.0,1.0,28.0,2.0,2024.0,2.0,9,1,outlook.com
27.0,other,mumbai,35.98028991205057,105.90511510745506,3810.49674473532,monthly,no internet,no,no,no,electronic check,no,8.0,0.0,10.0,7.0,2023.0,0.0,28,1,company.in
26.0,female,delhi,14.97986710491549,82.45315872925157,1235.137360144691,monthly,fiber optic,no,yes,no internet service,electronic check,yes,4.0,5.0,5.0,1.0,2023.0,3.0,1,1,company.in
44.0,,other,20.321408493202235,46.21865448333568,939.2281577620373,1 year,,yes,no,yes,mailed check,no,3.0,9.0,4.0,11.0,2024.0,0.0,45,0,invalid
20.0,male,mumbai,13.973797038929629,20.899614275799035,292.04696808193194,monthly,no internet,no,no,no internet service,electronic check,yes,4.0,3.0,20.0,12.0,2023.0,2.0,51,1,company.in
18.0,,chennai,2.6942759187339056,122.01074649930328,328.73061611982,1 year,fiber optic,yes,no,no,credit card (automatic),yes,4.0,3.0,,,,,,1,yahoo.com
42.0,other,other,,78.08236576688046,,2 year,dsl,,no,no,credit card (automatic),no,8.0,0.0,5.0,7.0,2023.0,2.0,27,1,yahoo.com
38.0,other,other,66.16492190497692,98.95305562027563,6547.221197374375,monthly,dsl,no,no,no,electronic check,yes,6.0,2.0,12.0,5.0,2023.0,4.0,19,1,gmail.com
18.0,,bangalore,0.0762288672771084,86.17384907173084,6.568934903646541,monthly,fiber optic,,,no,electronic check,yes,6.0,1.0,11.0,7.0,2023.0,1.0,28,1,gmail.com
26.0,,mumbai,2.6240149675455524,120.48401810915958,316.15186686846414,monthly,no internet,yes,yes,no,electronic check,yes,5.0,4.0,4.0,5.0,2024.0,5.0,18,1,company.in
44.0,male,,8.213004295120621,39.77719036773351,326.6902353380259,monthly,dsl,no,yes,no,mailed check,yes,4.0,5.0,11.0,4.0,2023.0,1.0,15,0,invalid
35.0,female,other,41.6423921295988,80.0532695434333,3333.609641584118,2 year,no internet,no,no,no,mailed check,no,4.0,8.0,2.0,5.0,2024.0,3.0,18,1,company.in
28.0,,other,23.828880788346943,25.247801761810667,601.6268583500023,2 year,no internet,yes,no,no,electronic check,yes,3.0,3.0,3.0,11.0,2024.0,6.0,44,1,company.in
18.0,,other,2.916921322824176,107.49958480489823,313.56783111215344,2 year,no internet,yes,no,no,electronic check,yes,6.0,2.0,,,,,,1,gmail.com
31.0,male,other,33.81927089107026,89.12882025442705,3014.2717163859784,monthly,dsl,,yes,yes,bank transfer (automatic),no,4.0,4.0,8.0,2.0,2023.0,2.0,6,0,invalid
26.0,female,other,50.38232679852969,100.52069048839132,5064.466278199987,,,no,no,no,credit card (automatic),yes,,3.0,2.0,3.0,2024.0,5.0,9,1,gmail.com
28.0,male,,34.47482482733187,89.93183914515542,3100.3844009290206,monthly,fiber optic,yes,no,no,electronic check,no,8.0,0.0,,,,,,1,yahoo.com
51.0,male,delhi,29.624617079276,63.46320570806072,1880.0731677246217,monthly,dsl,,no,yes,credit card (automatic),no,6.0,1.0,5.0,12.0,2024.0,3.0,49,1,company.in
35.0,female,other,71.87256051909424,70.56383087881422,5071.603205296706,monthly,fiber optic,yes,yes,,mailed check,no,7.0,0.0,8.0,8.0,2023.0,1.0,32,1,company.in
